frame.time_epoch,frame.len,ip.src,ip.dst,ip.proto,udp.srcport,udp.dstport,tcp.srcport,tcp.dstport
1776815108.152691,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815108.152762,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815108.171016,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815108.233875,574,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815108.233876,110,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815108.247234,247,10.157.0.24,239.255.250.250,17,9131,9131,,
1776815108.297156,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815108.308172,702,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815108.357797,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815108.358053,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815108.382924,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815108.383098,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815108.458552,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815108.511448,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815108.531877,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815108.538823,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815108.648119,378,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815108.663600,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776815108.670052,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815108.743566,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815108.772341,137,,,,,,,
1776815108.847292,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815108.870347,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815108.959260,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815108.994174,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815109.127679,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815109.135033,60,,,,,,,
1776815109.152892,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815109.173681,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815109.184944,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815109.234055,574,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815109.234212,110,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815109.297201,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815109.308596,850,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815109.358184,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815109.358425,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815109.383376,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815109.383683,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815109.458879,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815109.511445,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815109.531902,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815109.538358,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815109.667115,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776815109.670390,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815109.677265,378,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815109.724321,119,,,,,,,
1776815109.743870,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815109.847507,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815109.870402,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815109.959350,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815109.994228,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815110.052770,208,,,,,,,
1776815110.055182,243,10.157.0.62,10.157.0.255,17,138,138,,
1776815110.127771,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815110.152948,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815110.158982,60,,,,,,,
1776815110.197231,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815110.212043,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815110.234360,574,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815110.234398,110,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815110.297302,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815110.308581,702,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815110.358519,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815110.358774,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815110.365680,91,10.157.0.236,224.0.0.251,17,5353,5353,,
1776815110.366026,180,10.157.0.42,224.0.0.251,17,5353,5353,,
1776815110.383896,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815110.384347,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815110.459355,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815110.492623,336,10.157.0.42,224.0.0.251,17,5353,5353,,
1776815110.511511,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815110.532076,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815110.538695,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815110.670353,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815110.674745,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776815110.744069,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815110.749747,378,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815110.847394,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815110.870510,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815110.959426,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815110.994319,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815111.013782,60,,,,,,,
1776815111.127850,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815111.153112,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815111.214793,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815111.229270,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815111.235273,574,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815111.235315,110,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815111.297353,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815111.309041,850,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815111.358698,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815111.358972,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815111.384385,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815111.384584,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815111.459450,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815111.511650,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815111.531865,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815111.538703,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815111.670456,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815111.680257,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776815111.724489,119,,,,,,,
1776815111.744458,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815111.811324,378,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815111.847579,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815111.870623,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815111.959478,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815111.994433,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815111.995063,97,10.157.0.46,224.0.0.251,17,5353,5353,,
1776815112.127901,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815112.153214,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815112.234679,574,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815112.234715,110,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815112.239965,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815112.246485,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815112.297398,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815112.309571,702,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815112.358888,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815112.359196,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815112.384851,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815112.385324,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815112.459686,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815112.511787,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815112.531878,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815112.539093,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815112.670572,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815112.685843,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776815112.744320,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815112.848547,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815112.870691,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815112.871865,100,10.157.0.21,224.0.0.251,17,5353,5353,,
1776815112.872494,184,10.157.0.42,224.0.0.251,17,5353,5353,,
1776815112.886253,378,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815112.959586,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815112.994447,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815113.111301,60,,,,,,,
1776815113.127971,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815113.153225,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815113.235685,574,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815113.235686,110,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815113.260441,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815113.263727,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815113.297397,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815113.309946,702,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815113.359509,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815113.359742,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815113.384987,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815113.385425,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815113.460213,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815113.511794,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815113.532337,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815113.539192,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815113.670773,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815113.691387,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776815113.724259,119,,,,,,,
1776815113.744501,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815113.772087,137,,,,,,,
1776815113.848312,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815113.870823,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815113.896296,378,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815113.959657,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815113.994487,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815114.126825,60,,,,,,,
1776815114.128025,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815114.153341,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815114.235431,574,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815114.235555,110,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815114.276274,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815114.281193,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815114.297474,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815114.310546,702,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815114.359683,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815114.359951,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815114.385199,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815114.385406,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815114.460509,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815114.511894,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815114.531556,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815114.538994,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815114.670981,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815114.696959,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776815114.744645,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815114.848111,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815114.871033,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815114.907210,378,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815114.959717,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815114.994556,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815115.128135,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815115.150742,60,,,,,,,
1776815115.153432,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815115.235855,574,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815115.235913,110,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815115.293472,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815115.297525,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815115.308243,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815115.310957,702,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815115.360030,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815115.360288,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815115.385529,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815115.385725,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815115.460772,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815115.511995,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815115.532210,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815115.538938,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815115.670847,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815115.700468,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776815115.724294,119,,,,,,,
1776815115.744739,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815115.848175,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815115.871214,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815115.959831,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815115.994652,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815115.995194,378,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815116.128125,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815116.153563,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815116.174802,60,,,,,,,
1776815116.235676,574,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815116.235677,110,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815116.297624,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815116.311001,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815116.311386,702,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815116.325484,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815116.360412,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815116.360753,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815116.386124,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815116.386580,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815116.461154,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815116.512054,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815116.532602,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815116.538957,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815116.672605,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815116.716289,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776815116.745050,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815116.786812,148,10.157.0.206,224.0.0.251,17,5353,5353,,
1776815116.787045,181,10.157.0.42,224.0.0.251,17,5353,5353,,
1776815116.848456,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815116.871307,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815116.945710,544,10.157.0.42,224.0.0.251,17,5353,5353,,
1776815116.959912,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815116.994720,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815117.041013,378,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815117.129198,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815117.153682,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815117.198631,60,,,,,,,
1776815117.235973,574,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815117.235977,110,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815117.297712,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815117.311755,702,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815117.338025,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815117.342962,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815117.360772,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815117.361002,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815117.386689,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815117.387022,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815117.461514,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815117.512157,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815117.531818,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815117.539655,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815117.671754,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815117.723979,119,,,,,,,
1776815117.724624,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776815117.745401,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815117.849034,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815117.871410,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815117.960001,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815117.994770,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815118.095669,378,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815118.129260,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815118.153759,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815118.222600,60,,,,,,,
1776815118.236140,574,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815118.236141,110,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815118.247458,247,10.157.0.24,239.255.250.250,17,9131,9131,,
1776815118.297712,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815118.312189,850,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815118.355529,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815118.360800,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815118.361093,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815118.370027,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815118.386890,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815118.387100,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815118.461620,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815118.478905,97,10.157.0.21,224.0.0.251,17,5353,5353,,
1776815118.479596,181,10.157.0.42,224.0.0.251,17,5353,5353,,
1776815118.512250,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815118.532770,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815118.539363,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815118.672120,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815118.734173,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776815118.745453,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815118.771858,137,,,,,,,
1776815118.849002,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815118.871576,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815118.960134,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815118.994804,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815119.129298,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815119.129487,378,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815119.153833,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815119.237080,574,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815119.237081,110,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815119.297762,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815119.312580,702,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815119.361015,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815119.361275,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815119.382644,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815119.387268,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815119.387562,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815119.388136,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815119.461739,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815119.512256,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815119.532725,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815119.539712,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815119.672584,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815119.724272,119,,,,,,,
1776815119.739740,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776815119.745526,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815119.849188,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815119.871573,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815119.960208,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815119.994902,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815120.129378,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815120.153984,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815120.203944,378,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815120.237903,574,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815120.237908,110,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815120.297844,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815120.313042,850,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815120.361344,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815120.361605,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815120.387555,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815120.388042,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815120.399820,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815120.404447,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815120.462049,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815120.512259,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815120.532991,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815120.539421,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815120.672323,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815120.745537,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815120.751287,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776815120.849887,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815120.871639,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815120.960270,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815120.994928,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815121.129453,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815121.154028,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815121.175200,60,,,,,,,
1776815121.204469,378,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815121.238087,574,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815121.238171,110,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815121.297927,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815121.313441,702,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815121.361693,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815121.361950,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815121.387882,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815121.388107,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815121.417369,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815121.421895,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815121.462474,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815121.512388,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815121.533108,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815121.540020,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815121.672732,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815121.724273,119,,,,,,,
1776815121.746019,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815121.752818,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776815121.849185,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815121.871612,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815121.960384,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815121.995011,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815122.129468,90,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815122.154136,126,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815122.190427,60,,,,,,,
1776815122.238408,574,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815122.238552,110,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815122.266254,60,,,,,,,
1776815122.276068,378,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815122.297997,126,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815122.313873,702,10.157.0.10,224.0.0.233,17,59357,8708,,
1776815122.362114,646,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815122.362369,610,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815122.387912,374,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815122.388117,262,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815122.445435,142,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815122.446969,374,10.157.0.44,224.0.0.233,17,1031,8708,,
1776815122.462837,606,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815122.512392,126,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815122.533214,194,10.157.0.48,224.0.0.233,17,41029,8708,,
1776815122.540249,194,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815122.673180,302,10.157.0.21,224.0.0.233,17,37413,8708,,
1776815122.745742,194,10.157.0.49,224.0.0.233,17,50916,8708,,
1776815122.757406,154,10.157.0.23,224.0.0.233,17,8700,8708,,
1776815122.849852,194,10.157.0.47,224.0.0.233,17,37259,8708,,
1776815122.871786,126,10.157.0.50,224.0.0.233,17,56676,8708,,
1776815122.934070,83,10.157.0.68,224.0.0.251,17,5353,5353,,
1776815122.934298,124,10.157.0.68,224.0.0.251,17,5353,5353,,
1776815122.934529,180,10.157.0.42,224.0.0.251,17,5353,5353,,
1776815122.960484,90,10.157.0.46,224.0.0.233,17,44051,8708,,
1776815122.995201,90,10.157.0.42,224.0.0.233,17,59896,8708,,
1776815123.060721,180,10.157.0.42,224.0.0.251,17,5353,5353,,
